nodo,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
84,1149.61,2233.9410000000003,1522.7979999999998,2176.721,1529.5629999999996,1775.706,1679.1839999999995,2173.371,1335.7179999999998,2874.96,1779.734,2402.4240000000004,2111.639,2251.135,2083.108,2181.379999999999,2372.3299999999995,1539.5519999999997,2940.531000000001,3008.978000000002,1666.444,2034.838,2761.3119999999994,3012.9389999999994,2182.5080000000003,1958.6269999999995,1563.8729999999996,1541.5339999999997,1328.2829999999997,1540.2279999999996,1530.3619999999996,1949.973,2258.3330000000005,3398.338,2038.938999999999,444.9030000000001,1952.713,7619.563000000005,1786.4250000000002,1626.476,464.839,1012.4130000000002,190.614,3510.3109999999992,911.372,1752.409,1297.1359999999995,3417.518,2490.7900000000004,7112.728000000002,1735.797999999999,1557.2599999999998,1708.7179999999996,1720.5079999999998,1972.166,1780.7489999999998,2838.9350000000013,2552.387,1639.3119999999997,2116.952,2123.689,1682.7039999999995,1409.3089999999995,2540.344000000001,2339.682,1050.1329999999998,1160.39,429.261,3413.344000000001,1676.5069999999996,2080.092,528.8180000000001,2833.8350000000005,889.5789999999998,2409.911,3329.704,2883.1219999999994,1272.6809999999998,1409.3089999999995,2235.36,3255.0480000000007,1178.33,1883.475,,1330.1020000000003,1326.9780000000003,2900.750999999999,3010.7200000000007,1419.0280000000002,1158.7020000000002,1513.985,1463.1170000000002,1904.238,1384.8750000000002,867.7179999999998,3081.412000000001,3077.402000000001,2835.9750000000004,2321.397,2148.34,1957.408,2418.534000000001,2826.5540000000005,1967.369,2301.975,2402.423999999999,2151.77,1401.394000000001,1561.3770000000002,2053.247,2211.312,1991.623,1302.967,1108.579,440.056,1278.318,1320.8390000000004,2096.864,1364.153,1543.842,1954.41,1716.602,2793.324999999999,1801.8440000000005,3751.985,2889.1510000000007,2224.0640000000003,2625.5959999999995,2700.74,1715.8570000000002,1580.802,2330.6890000000003,2652.486000000001,2761.312,1567.823,1527.4340000000002,1642.287,1828.535,1811.273,625.617,1272.6809999999998,4312.5160000000005,2852.371,1320.8390000000004,1643.465,1813.6970000000003,2875.262999999999,1461.0850000000005,1737.0220000000002,3077.402000000001,2173.371,1421.126,1365.2090000000003,1823.449,1830.86,2282.001,1739.397,1317.823
85,924.7670000000004,980.616,559.5780000000001,923.3959999999998,605.5010000000002,596.6640000000001,425.859,920.0459999999996,521.5469999999999,1657.4330000000002,736.508,1149.099,858.3139999999997,997.8099999999998,829.7829999999998,1457.537,1664.6419999999998,188.183,2436.5929999999994,2500.657,623.2180000000001,683.469,1718.085999999999,1608.92,1410.039,1339.072,520.647,190.165,150.693,210.126,214.548,598.604,1005.008,2145.013,1423.68,1209.0900000000004,796.0199999999999,8859.351000000004,533.1,442.104,1698.726,2117.8050000000003,1408.1770000000004,2158.942,1033.7969999999998,2781.878,449.648,2164.193,1237.465,5761.359,1028.11,755.1659999999999,908.019,677.2819999999999,718.8409999999998,429.38000000000005,1536.1999999999998,1299.062,837.2180000000001,960.2589999999998,860.7129999999999,429.3790000000001,485.247,1188.9750000000004,1086.357,409.556,299.299,1663.148,3250.102000000001,1196.6189999999997,1190.138,1379.4830000000002,1482.4660000000003,464.221,3515.303,2286.478,1839.8959999999995,520.225,485.247,982.0349999999996,2012.37,443.809,840.249,1330.1020000000003,,52.032,1549.3820000000003,2506.782,575.95,801.0249999999997,153.59799999999998,209.792,552.8690000000001,610.1030000000001,579.1189999999999,2573.0910000000003,2569.081,2332.0370000000007,1068.072,796.9710000000001,914.182,1165.2089999999998,2322.616000000001,1125.4180000000003,1048.65,1149.099,1379.3010000000002,560.506,210.008,701.8780000000003,957.987,1834.85,478.3370000000001,366.851,1103.8719999999998,430.83,579.405,745.4950000000002,468.647,123.741,603.0410000000002,365.233,1441.9560000000004,714.008,2400.6159999999995,2385.2130000000006,1180.838,1582.37,1657.514,1199.5,327.477,1287.463,1609.2599999999995,1718.0859999999998,967.475,603.372,290.918,477.16600000000005,986.5130000000004,654.8570000000002,520.2249999999999,2961.147,2348.433,579.405,841.3710000000001,1131.737,1523.8940000000005,805.1,1035.1320000000003,2569.081,920.046,457.90600000000006,2069.376,322.963,479.491,930.632,1031.7090000000003,382.5
86,886.641,1030.4499999999998,624.168,973.23,553.469,646.4980000000003,475.693,969.8799999999998,536.702,1707.267,776.7170000000002,1198.9329999999998,908.1479999999998,1047.6439999999998,879.6169999999998,1403.9690000000005,1716.6789999999996,240.22000000000003,2501.1830000000004,2565.2470000000008,663.4270000000002,735.5060000000002,1758.294999999999,1658.754,1445.0039999999997,1391.109,560.8560000000001,242.202,176.71800000000002,247.402,204.373,650.6410000000002,1054.842,2194.8470000000007,1370.1120000000003,1205.9660000000003,845.8539999999999,8856.227000000003,582.9340000000002,491.938,1695.602,2114.6810000000005,1405.0530000000003,2210.979,1030.6729999999998,2778.754,446.524,2214.027000000001,1287.299,5813.396,1080.147,819.756,971.214,717.4910000000001,768.6749999999998,481.417,1571.1649999999995,1348.896,901.808,1010.0929999999998,910.547,479.2130000000001,433.215,1241.0120000000002,1136.1909999999998,371.43000000000006,261.173,1660.024,3198.070000000001,1143.051,1230.3469999999998,1376.3590000000002,1534.5030000000002,445.941,3512.179,2326.6870000000004,1880.1049999999989,468.193,433.215,1031.8689999999997,2047.335,440.685,880.4580000000002,1326.9780000000003,52.032,,1601.419,2571.372,640.5400000000001,797.9009999999998,205.635,259.626,604.9060000000001,674.6930000000001,575.995,2637.6810000000005,2633.6710000000003,2396.6270000000004,1117.9060000000002,849.008,954.3909999999998,1215.043,2387.2060000000006,1229.8650000000002,1098.4840000000002,1198.9330000000002,1414.2660000000003,508.4740000000001,262.045,753.9150000000002,1007.821,1899.4399999999991,472.0580000000001,363.727,1100.748,427.706,594.5599999999998,797.5320000000002,465.523,175.778,655.0780000000001,417.27,1493.9930000000002,738.9299999999998,2452.653,2449.803000000001,1221.0469999999998,1622.579,1697.723,1147.4680000000003,377.311,1327.6719999999998,1649.4689999999994,1758.2949999999996,1032.065,551.3399999999999,342.955,529.203,1038.5500000000002,636.5770000000002,468.193,3013.184,2413.023,594.5599999999998,905.9610000000002,1079.7050000000002,1575.9310000000005,751.532,1087.169,2633.6710000000003,969.88,522.496,1943.3780000000008,360.239,531.528,982.669,1083.746,330.4680000000001
87,1895.5160000000003,1220.439,1917.837,1099.987,1569.04,1375.5090000000002,1379.4800000000002,1096.637,1879.8060000000005,1327.4350000000002,2094.7670000000003,989.826,1033.446,807.5289999999999,975.556,1686.824,1629.086,1421.351,3794.852,3858.915999999999,1690.948,955.077,2038.138,1000.15,2491.5110000000004,1303.516,1878.906,1423.333,1566.447,1318.107,1467.8390000000002,950.778,1203.975,1536.2430000000002,1652.967,2383.277,1570.5380000000002,10429.999999999996,1288.817,1542.2260000000003,3269.374999999998,3307.149999999999,2978.826,1478.8370000000002,2604.4459999999995,3956.065,1835.955,1555.423,1173.975,4998.954,992.554,2113.425,2266.278,1630.6670000000006,1108.474,1662.5480000000002,2617.671999999999,690.292,2195.477,1444.8800000000003,1100.6830000000002,1375.9600000000005,1638.849,360.407,1285.324,1998.0250000000003,1848.686,3233.796999999999,3827.789,1425.906,2271.61,2950.131999999999,66.916,2084.536,4704.648000000002,2606.53,2159.948,1846.647,1638.849,1158.626,2850.062999999999,2014.4580000000003,2198.508,2900.750999999999,1549.3820000000003,1601.419,,3865.041,1934.209,2371.674,1395.784,1568.051,998.4630000000002,1968.362,2149.768,3931.35,3927.3399999999992,3690.296,1267.039,752.4110000000002,1911.185,943.913,3680.875,2483.677,923.973,989.826,2654.002,1886.9280000000008,1339.374,866.2980000000001,983.49,3193.1090000000004,1860.391,1937.5000000000005,2674.5210000000006,1817.568,1937.6639999999995,806.0480000000001,1812.831,1425.641,955.215,1184.149,307.368,1064.3980000000004,1724.1950000000002,3743.472,2254.2410000000004,1902.569,1977.713,1670.4450000000002,1548.3660000000002,2288.043,2091.499,2038.285,2325.7340000000004,1537.014,1258.4640000000002,1072.216,950.9570000000002,2127.5870000000004,1846.647,2349.9710000000005,3706.691999999999,1937.6639999999995,2199.63,1572.605,108.344,1250.251,999.5760000000004,3927.3399999999992,1096.6370000000002,1816.165,3409.851000000001,1192.706,1074.5410000000002,886.0720000000001,996.1530000000004,1732.5560000000005
88,3556.641,2858.923,1985.748,3136.46,3111.443,2700.954,2638.923,3133.11,2121.037,3089.688000000001,1972.901,3362.163,3071.378,3210.8740000000003,3042.847,4038.039,3980.301,2503.842,370.757,666.4530000000001,2312.3160000000003,2999.128,2275.914,3227.667000000001,1541.3849999999998,3654.731,2458.491,2505.824,2437.069,2666.22,2688.152,2914.263,3218.072,4013.849000000002,4004.1819999999993,3365.940000000001,2606.0710000000004,10063.272000000006,2746.164,2521.094,3344.6210000000005,3957.7470000000008,3218.168000000001,4474.600999999998,2140.926,4658.224999999999,2192.103,4033.029000000002,3293.131000000001,7855.053000000007,3343.769,1955.918,1809.951,2255.384,2931.905,2745.039,1373.129,3371.453000000001,2037.97,2528.161,2777.047,2642.443,2991.1890000000003,3504.634,3299.421,2870.753,2760.496,3032.007000000001,6319.160000000002,3777.121,1645.515,2515.8150000000005,3798.125,2781.893,5355.245,2381.0370000000003,2094.2559999999994,3039.565,2991.1890000000003,3195.099,1460.1050000000002,2235.6850000000004,1879.017,3010.7200000000007,2506.782,2571.372,3865.041,,1939.5499999999995,2022.087,2478.275,2422.856,2868.528,1973.7029999999995,2678.55,493.6789999999999,489.6689999999999,562.8739999999999,3281.1359999999995,3112.629999999999,2172.4150000000004,3220.8750000000023,631.275,1659.2210000000002,3261.7139999999995,3362.162999999998,1616.327,3079.8460000000027,2525.6669999999995,3017.537,3171.0509999999995,1462.0879999999993,2166.804,2332.092,3361.0930000000008,2197.527,2080.4549999999995,3061.153999999999,2168.979,2508.132,2918.7,2680.892,3757.6149999999984,3264.075,4716.275000000001,624.303,1709.1410000000003,2510.588,2284.2120000000004,4251.601000000002,2540.541,1979.2760000000003,2301.073000000001,2275.914,1717.5029999999997,3109.313999999999,2606.577,2792.825,3302.172,3032.648,3039.565000000002,4827.577000000002,554.049,2080.4549999999995,2042.123,3923.82,3839.552999999999,3278.704,3350.790999999999,489.6689999999999,3133.11,2101.028,4271.025000000001,2787.738999999999,2795.149999999999,3246.291,3347.367999999999,2936.5239999999994
89,1625.809,1411.499999999999,54.916,1205.6279999999997,1180.611,770.122,708.091,1202.2779999999998,178.015,1838.7459999999992,349.285,1431.3309999999997,1140.5459999999998,1280.042,1112.015,2107.207,2049.469,573.0100000000001,1869.361,1933.425,418.14400000000006,1068.296,1462.605,1976.7249999999992,813.1820000000001,1723.8989999999997,527.659,574.9920000000001,506.237,735.388,757.32,983.431,1287.2399999999998,2427.245,2073.349999999999,1418.158,916.499,9068.419000000002,815.332,590.2620000000001,1752.9290000000003,2326.8730000000005,1617.245,2543.769,918.438,2990.946,261.271,2446.425,1519.6969999999997,6146.186000000001,1412.9369999999997,187.934,339.392,684.294,1001.073,814.207,939.3430000000002,1581.2939999999996,269.986,1080.738,1087.475,711.611,1060.357,1573.802,1368.5889999999995,939.921,829.6639999999999,1717.3510000000006,4237.805,1846.2889999999995,710.7660000000002,1323.081,1867.293,851.0609999999999,3724.371,1979.664,1584.415,1108.733,1060.357,1264.2669999999998,1413.876,290.27000000000004,408.458,1419.0280000000002,575.95,640.5400000000001,1934.209,1939.5499999999995,,670.715,547.443,492.02400000000006,937.696,34.153,788.187,2005.859,2001.849,1764.8049999999998,1350.304,1181.798,551.3910000000001,1447.4409999999998,1755.3839999999998,598.0430000000001,1330.882,1431.331,782.4440000000001,1149.0140000000008,594.835,1086.7050000000004,1240.219,1267.618,235.972,401.26,1312.94,266.69500000000005,137.433,1130.322,238.147,577.3,987.8680000000002,750.0600000000001,1826.783,1333.2429999999997,2785.443,1817.9809999999995,738.2699999999999,1539.7169999999996,1394.4589999999996,2090.828,609.7090000000001,1008.405,1330.2019999999995,1462.6049999999996,400.2429999999999,1178.482,675.7450000000001,861.993,1371.34,1101.816,1108.733,3345.974,1781.201,137.433,274.139,1992.988,1908.721,1347.872,1419.959,2001.849,1202.278,170.19600000000003,2278.444,856.907,864.3180000000001,1315.459,1416.536,1005.6919999999998
90,1660.3010000000002,1704.8640000000007,716.913,1647.6440000000007,1351.3700000000006,1246.629,1150.1070000000002,1644.2940000000006,533.3109999999999,2345.882999999999,928.015,1873.347000000001,1582.5620000000006,1722.058000000001,1554.0310000000006,2544.672,2486.934,1010.4749999999998,1951.898,2019.9830000000004,1137.3670000000002,1505.7610000000006,1961.754,2483.8619999999983,1312.331,2161.364000000001,1034.796,1012.4569999999998,799.2059999999998,1011.1509999999996,1002.2739999999998,1420.8960000000006,1729.256000000001,2869.260999999999,2616.2200000000003,1235.5300000000002,1423.6360000000006,8699.704,1257.3480000000002,1097.3990000000003,1492.6030000000003,2105.729,1366.1500000000003,2981.2339999999986,265.041,2806.2070000000003,550.9609999999999,2888.441,1961.7130000000009,6583.651000000002,1850.402000000001,687.083,838.541,1191.431,1443.0890000000006,1251.6720000000005,1335.5960000000005,2023.3100000000009,769.135,1587.875000000001,1594.6120000000003,1153.6270000000002,1231.116,2011.2670000000007,1810.6050000000007,1049.264,939.0069999999996,1457.0250000000003,4115.397000000002,2283.7540000000004,1209.9150000000002,709.054,2304.7580000000007,924.6309999999996,3503.227,2478.812999999999,2083.5640000000003,1337.8460000000002,1231.116,1706.2830000000006,1748.0080000000005,357.216,907.607,1158.7020000000002,801.0249999999997,797.9009999999998,2371.674,2022.087,670.715,,984.908,934.0400000000002,1375.1609999999998,563.7610000000001,654.0829999999999,2092.417,2088.407,1847.342,1792.3200000000002,1619.263,1078.757,1889.457,1837.921,1097.192,1772.898,1873.347,1281.593,1362.8900000000006,1032.3000000000002,1524.17,1682.235,998.149,522.272,434.174,1132.467,569.779,499.7250000000001,1567.787,565.965,1014.765,1425.333,1187.525,2264.248,1770.7079999999996,3222.908,1900.518,1237.419,2038.866,1893.608,2293.1380000000004,1051.725,1507.554,1829.351,1961.754,426.439,1349.2409999999998,1113.21,1299.458,1808.805,1136.308,1337.8460000000005,3783.439,1863.738,499.7250000000001,773.288,2205.5970000000007,2346.186,1549.433,1857.424,2088.407,1644.294,611.1,2419.007,1294.372,1301.783,1752.924,1854.001,1115.035
91,1078.3650000000002,952.109,531.0710000000001,894.8889999999999,642.186,568.1570000000002,397.352,891.5389999999998,493.04,1628.926,708.0010000000001,1120.592,829.8069999999998,969.303,801.2759999999998,1568.782,1511.044,34.585,2408.086,2472.15,594.711,529.8710000000001,1689.5789999999993,1580.413,1381.5319999999997,1185.474,492.14,36.567,179.68099999999998,196.963,218.89500000000004,445.006,976.501,2116.506,1534.9249999999995,1392.9730000000004,767.5129999999999,9043.234,504.5930000000001,413.597,1882.609,2301.688,1592.0600000000004,2005.344,1217.6799999999998,2965.7609999999995,449.189,2509.171,1208.958,5607.761,874.5120000000001,726.659,879.5120000000001,648.775,690.3339999999998,275.782,1507.6929999999998,1270.5549999999998,808.7110000000001,931.7519999999998,832.2059999999999,400.87200000000007,521.932,1035.3770000000004,1057.85,563.154,452.8970000000001,1847.031,3308.539999999999,1307.864,1161.631,1563.366,1328.8680000000002,697.7700000000001,3699.186,2257.9709999999995,1811.3889999999992,607.2550000000001,521.932,953.5279999999998,1983.863,627.6920000000001,811.7420000000001,1513.985,153.59799999999998,205.635,1395.784,2478.275,547.443,984.908,,181.28500000000005,399.271,581.5960000000001,763.0019999999998,2544.5840000000003,2540.574,2303.5300000000007,1039.565,643.3729999999998,885.6749999999997,1136.702,2294.109000000001,1096.911,1020.143,1120.592,1350.794,647.5359999999998,56.41,548.28,929.48,1806.343,473.62500000000006,550.734,1287.755,430.802,550.898,591.8969999999999,426.06500000000005,29.857,449.443,211.635,1288.358,794.8180000000001,2247.017999999999,2356.706000000001,1152.3309999999997,1553.863,1629.007,1552.4029999999998,161.60000000000002,1258.9559999999997,1580.7529999999997,1689.5789999999995,938.968,640.0569999999999,137.32,323.568,832.9149999999998,1076.631,607.2550000000001,2807.5489999999995,2319.926,550.898,812.8640000000003,1454.5629999999996,1370.296,809.4470000000001,881.534,2540.574,891.539,429.39900000000006,2253.259,318.482,325.893,777.0339999999998,878.111,483.6120000000001
92,1165.358,788.8860000000001,475.6520000000001,731.666,814.453,404.9340000000001,234.129,728.3159999999999,437.621,1465.703,570.0670000000001,957.369,666.584,806.08,638.053,1741.049,1683.3109999999997,113.864,2352.6669999999995,2416.731,393.1950000000001,702.138,1452.609,1417.1899999999998,1243.5980000000002,1357.741,303.73800000000006,115.846,161.708,369.2300000000001,391.1620000000001,617.2729999999999,813.2780000000001,1953.283,1707.1919999999996,1342.1050000000002,604.2900000000001,8992.365999999998,341.37,250.374,1831.741,2250.82,1541.1920000000002,2177.6109999999994,1166.812,2914.893,393.77,1972.463,1045.735,5780.028,1046.779,671.24,741.5780000000001,447.25900000000007,527.111,314.66700000000003,1369.759,1107.332,753.2920000000001,768.529,668.9830000000001,237.649,694.199,1207.6440000000002,894.6270000000001,650.1470000000002,539.8900000000002,1796.163,3480.806999999999,1480.131,1023.697,1512.498,1501.1350000000002,646.9020000000002,3648.318,2021.0010000000004,1574.419,727.8189999999998,694.199,790.305,1845.929,576.8240000000001,673.8080000000001,1463.1170000000002,209.792,259.626,1568.051,2422.856,492.02400000000006,934.0400000000002,181.28500000000005,,571.5380000000001,526.177,712.1339999999998,2489.1650000000004,2485.155,2248.1110000000003,876.342,815.6400000000001,747.741,973.479,2238.6900000000005,958.977,856.9200000000002,957.369,1212.86,768.0999999999998,228.677,720.5470000000003,766.2570000000001,1750.9239999999995,418.206,499.86599999999993,1236.887,375.383,495.479,764.1640000000002,370.646,211.142,621.7100000000002,383.902,1460.6250000000002,967.0850000000004,2419.2849999999994,2301.2870000000003,1014.397,1316.8929999999998,1392.0369999999998,1724.67,117.685,1121.0220000000002,1442.8189999999995,1452.6089999999997,883.549,812.324,309.58700000000005,495.835,1005.182,1025.763,727.8190000000001,2979.816,2264.507,495.479,757.4450000000002,1626.83,1542.5630000000003,981.714,1053.8010000000002,2485.155,728.316,373.98,2202.391,490.749,498.16,949.301,1050.3780000000002,590.0939999999998
93,1380.1530000000002,1342.3619999999996,921.3240000000004,1285.1419999999998,674.9410000000001,958.4100000000004,787.6050000000001,1281.7919999999997,883.2930000000001,1721.4320000000002,1098.254,1510.8449999999996,1220.0599999999995,1148.6460000000002,1191.5289999999995,1171.461,1113.723,424.838,2798.338999999999,2862.403,984.9640000000002,132.55,2079.831999999999,1394.147,1771.7849999999994,788.153,882.3930000000001,426.82,569.9340000000001,321.59400000000005,471.3260000000001,47.685,1366.7539999999997,2195.474,1137.6039999999998,1783.226,1157.7659999999996,9433.486999999996,894.8460000000002,803.85,2272.862,2691.941,1982.313,1608.0229999999997,1607.9329999999995,3356.013999999999,839.4420000000001,2111.8499999999995,1599.2109999999998,5210.44,477.191,1116.9119999999998,1269.765,1039.028,1080.5869999999998,666.0350000000001,1897.946,1084.2890000000002,1198.964,1322.0049999999997,1222.4589999999998,791.1250000000001,579.1990000000001,638.0560000000003,1448.1029999999996,865.132,852.1730000000001,2237.284,3312.4260000000004,910.543,1551.8839999999996,1953.619,931.5470000000004,1088.023,4089.439,2648.224,2201.642,713.7540000000002,579.1990000000001,1343.7809999999995,2374.116,1017.9450000000004,1201.995,1904.238,552.8690000000001,604.9060000000001,998.4630000000002,2868.528,937.696,1375.1609999999998,399.271,571.5380000000001,,971.849,1153.255,2934.837,2930.827,2693.7830000000004,1429.818,246.052,1275.9279999999997,1294.756,2684.3620000000005,1487.1639999999995,1410.396,1510.845,1741.0469999999996,754.0349999999999,342.861,150.959,1319.733,2196.5959999999995,863.878,940.987,1678.0080000000005,821.055,941.151,194.576,816.318,429.128,52.122,187.636,891.0369999999999,397.497,1849.697,2746.9590000000007,1542.5839999999994,1944.116,2019.26,1155.082,551.853,1649.209,1971.006,2079.832,1329.221,677.07,261.951,75.703,435.594,1466.884,713.7540000000001,2410.228,2710.179,941.151,1203.1170000000002,1057.2419999999995,972.975,734.8879999999999,484.2129999999999,2930.827,1281.792,819.6519999999999,2643.5120000000006,196.19300000000004,78.028,379.713,480.7899999999999,736.0429999999999
