RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
21,30,158,300,GRASP,5,True,"[9, 144, 89, 25, 152, 121, 109, 9]",79,3786.4220000000005,278.69057742782155,21.30942257217845,7,112.85714285714286,0.07170581817626953
22,30,158,300,Enfriamiento Simulado,5,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.61940026283264
23,30,158,300,Algoritmo Genetico Estacionario,5,True,"[9, 21, 102, 100, 7, 49, 109, 9]",75,6298.865999999999,284.66228346456694,15.33771653543306,7,107.14285714285714,25.086945295333862
24,30,158,300,Algoritmo Memetico,5,True,"[9, 53, 102, 7, 109, 89, 117, 9]",78,3961.3540000000003,252.9862729658793,47.013727034120706,7,111.42857142857142,366.3680956363678
25,30,158,300,Greedy,6,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09595274925231934
26,30,158,300,GRASP,6,True,"[9, 117, 144, 25, 53, 109, 121, 138, 9]",88,3759.361,310.33544619422565,-10.335446194225653,8,110.0,0.08748579025268555
27,30,158,300,Enfriamiento Simulado,6,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.449450254440308
28,30,158,300,Algoritmo Genetico Estacionario,6,True,"[9, 45, 117, 144, 89, 154, 94, 9]",75,3527.842,247.29713910761157,52.70286089238843,7,107.14285714285714,23.056946516036987
29,30,158,300,Algoritmo Memetico,6,True,"[9, 152, 86, 144, 94, 53, 128, 9]",72,4472.224,277.6906036745406,22.309396325459375,7,102.85714285714286,302.7823474407196
30,30,158,300,Greedy,7,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09761285781860352
