RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
88,30,158,300,Algoritmo Genetico Estacionario,18,True,"[9, 25, 152, 117, 109, 92, 45, 9]",76,4902.842000000001,280.34175853018377,19.658241469816232,7,108.57142857142858,24.93275785446167
89,30,158,300,Algoritmo Memetico,18,True,"[9, 152, 121, 89, 21, 104, 53, 9]",79,3839.1870000000004,275.383031496063,24.616968503937017,7,112.85714285714286,322.82526564598083
90,30,158,300,Greedy,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09617304801940918
91,30,158,300,GRASP,19,True,"[9, 152, 25, 53, 21, 102, 109, 9]",68,4773.638,262.6461679790026,37.3538320209974,7,97.14285714285714,0.07136964797973633
92,30,158,300,Enfriamiento Simulado,19,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.577455043792725
93,30,158,300,Algoritmo Genetico Estacionario,19,True,"[9, 102, 94, 89, 152, 21, 45, 9]",76,5590.401,263.36484251968506,36.635157480314945,7,108.57142857142858,26.612865924835205
94,30,158,300,Algoritmo Memetico,19,True,"[9, 89, 7, 122, 70, 154, 121, 9]",75,4866.92,257.8703412073491,42.1296587926509,7,107.14285714285714,383.33653235435486
95,30,158,300,Greedy,20,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.09743332862854004
96,30,158,300,GRASP,20,True,"[9, 53, 25, 104, 21, 102, 144, 9]",69,4478.84,274.7774278215223,25.22257217847772,7,98.57142857142858,0.07066202163696289
97,30,158,300,Enfriamiento Simulado,20,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",90,2413.0499999999997,291.66732283464563,8.332677165354369,8,112.5,26.38302969932556
98,30,158,300,Algoritmo Genetico Estacionario,20,True,"[9, 94, 117, 21, 89, 70, 140, 9]",76,5235.996,261.71385826771655,38.286141732283454,7,108.57142857142858,23.80551838874817
99,30,158,300,Algoritmo Memetico,20,True,"[9, 51, 17, 149, 138, 122, 117, 9]",76,4136.908000000001,271.29013123359584,28.709868766404156,7,108.57142857142858,349.8855299949646
