RUTA:,EDAD,TAMAÑO BBDD,TIEMPO MAX,ALGORITMO,EJECUCION Nº,RUTA CICLICA,POIS VISITADOS,INTERÉS,DISTANCIA TOTAL,TIEMPO RUTA,MARGEN,NUMERO DE POIS VISITADOS,PORCENTAJE INTERES,TIEMPO EJECUCION ALGORITMO
15,30,158,300,Greedy,4,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10574030876159668
16,30,158,300,GRASP,4,True,"[9, 144, 89, 121, 109, 53, 152, 7, 9]",78,4247.701,285.7441076115485,14.255892388451514,8,97.5,0.09389066696166992
17,30,158,300,Enfriamiento Simulado,4,True,"[9, 89, 144, 121, 152, 117, 104, 25, 9]",80,4357.012,296.408687664042,3.59131233595798,8,100.0,0.26932644844055176
18,30,158,300,Algoritmo Genetico Estacionario,4,True,"[9, 100, 89, 140, 117, 152, 92, 9]",66,5420.317,279.1327690288714,20.867230971128606,7,94.28571428571429,24.951503038406372
19,30,158,300,Algoritmo Memetico,4,True,"[9, 25, 21, 109, 119, 117, 144, 9]",65,3226.717,279.3453674540682,20.654632545931804,7,92.85714285714286,372.2913408279419
20,30,158,300,Greedy,5,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10500192642211914
21,30,158,300,GRASP,5,True,"[9, 117, 89, 104, 138, 121, 70, 102, 9]",79,6313.202000000001,279.8504199475065,20.14958005249349,8,98.75,0.09559130668640137
22,30,158,300,Enfriamiento Simulado,5,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,277.897375328084,22.102624671915976,8,100.0,0.2768063545227051
23,30,158,300,Algoritmo Genetico Estacionario,5,True,"[9, 154, 25, 102, 89, 21, 152, 9]",67,6684.879,295.7280708661417,4.271929133858293,7,95.71428571428571,28.631717443466187
24,30,158,300,Algoritmo Memetico,5,True,"[9, 152, 41, 70, 89, 117, 9]",60,5982.441,259.50972440944884,40.490275590551164,6,100.0,340.92693567276
25,30,158,300,Greedy,6,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10373997688293457
26,30,158,300,GRASP,6,True,"[9, 152, 138, 51, 100, 117, 144, 53, 9]",78,3837.2579999999994,281.35771653543304,18.642283464566958,8,97.5,0.08859467506408691
27,30,158,300,Enfriamiento Simulado,6,True,"[9, 117, 25, 21, 152, 53, 104, 89, 9]",79,3872.5389999999998,287.0507742782152,12.949225721784785,8,98.75,0.2617194652557373
28,30,158,300,Algoritmo Genetico Estacionario,6,True,"[9, 152, 21, 117, 104, 138, 22, 9]",65,4495.281,269.99318897637795,30.00681102362205,7,92.85714285714286,21.4273042678833
29,30,158,300,Algoritmo Memetico,6,True,"[9, 138, 51, 121, 152, 89, 117, 9]",69,3027.788,245.734750656168,54.26524934383201,7,98.57142857142858,372.73372769355774
30,30,158,300,Greedy,7,True,"[9, 117, 144, 89, 152, 53, 104, 25, 9]",80,2413.0499999999997,267.66732283464563,32.33267716535437,8,100.0,0.10019969940185547
31,30,158,300,GRASP,7,True,"[9, 100, 121, 109, 152, 144, 53, 89, 9]",78,3371.378,278.24380577427826,21.756194225721742,8,97.5,0.08281469345092773
32,30,158,300,Enfriamiento Simulado,7,True,"[9, 117, 109, 89, 144, 53, 104, 25, 9]",79,3415.4059999999995,294.0516535433071,5.948346456692889,8,98.75,0.26637983322143555
