osmid,y,x,highway,street_count,ref,geometry
206269601,37.1844516,-3.5928467,,3,,POINT (-3.5928467 37.1844516)
206269607,37.1839984,-3.5935587,,4,,POINT (-3.5935587 37.1839984)
206274635,37.1970317,-3.576291,,3,,POINT (-3.576291 37.1970317)
206274692,37.1876819,-3.5906668,,3,,POINT (-3.5906668 37.1876819)
206275095,37.1970323,-3.5758756,,3,,POINT (-3.5758756 37.1970323)
206275124,37.1990738,-3.5688994,,3,,POINT (-3.5688994 37.1990738)
244395897,37.2004014,-3.5992446,crossing,4,,POINT (-3.5992446 37.2004014)
244395916,37.1714707,-3.5802883,,3,,POINT (-3.5802883 37.1714707)
244395920,37.1715099,-3.5803864,,3,,POINT (-3.5803864 37.1715099)
244395935,37.1701482,-3.5751395,,3,,POINT (-3.5751395 37.1701482)
244395970,37.1762142,-3.5760881,,3,,POINT (-3.5760881 37.1762142)
244395976,37.1763655,-3.5703823,,6,,POINT (-3.5703823 37.1763655)
244395992,37.1751457,-3.5575419,,3,,POINT (-3.5575419 37.1751457)
244395993,37.1747378,-3.5566291,,3,,POINT (-3.5566291 37.1747378)
244521043,37.2081664,-3.6095902,,3,,POINT (-3.6095902 37.2081664)
246212392,37.1724273,-3.6135367,,3,,POINT (-3.6135367 37.1724273)
246212401,37.1771183,-3.6100265,,4,,POINT (-3.6100265 37.1771183)
246212403,37.1789394,-3.6086461,,3,,POINT (-3.6086461 37.1789394)
246212409,37.1770509,-3.6089151,,4,,POINT (-3.6089151 37.1770509)
246212413,37.1769096,-3.6076601,,3,,POINT (-3.6076601 37.1769096)
246212415,37.1770965,-3.6058766,,4,,POINT (-3.6058766 37.1770965)
246212418,37.1762342,-3.6066029,,3,,POINT (-3.6066029 37.1762342)
254187717,37.173617,-3.583907,,4,,POINT (-3.583907 37.173617)
254188646,37.1768199,-3.5903115,,4,,POINT (-3.5903115 37.1768199)
254188647,37.1771246,-3.5902323,,3,,POINT (-3.5902323 37.1771246)
254190071,37.1791568,-3.5890207,,3,,POINT (-3.5890207 37.1791568)
254191559,37.1734445,-3.5996724,,5,,POINT (-3.5996724 37.1734445)
254194786,37.1740028,-3.5984835,,4,,POINT (-3.5984835 37.1740028)
259852464,37.1493777,-3.5919032,,3,,POINT (-3.5919032 37.1493777)
263039429,37.1897058,-3.5913582,,3,,POINT (-3.5913582 37.1897058)
263039430,37.1883825,-3.5910788,,3,,POINT (-3.5910788 37.1883825)
263045983,37.1911232,-3.5926767,milestone,3,A-4002,POINT (-3.5926767 37.1911232)
263046022,37.1955322,-3.5907031,,3,,POINT (-3.5907031 37.1955322)
263046026,37.1959867,-3.5889009,,3,,POINT (-3.5889009 37.1959867)
263208330,37.1894995,-3.5932362,,3,,POINT (-3.5932362 37.1894995)
263361104,37.1892408,-3.5922863,crossing,4,,POINT (-3.5922863 37.1892408)
263361108,37.1869492,-3.5923574,,3,,POINT (-3.5923574 37.1869492)
263361164,37.1893116,-3.592367,crossing,4,,POINT (-3.592367 37.1893116)
263361166,37.1883548,-3.5929347,crossing,4,,POINT (-3.5929347 37.1883548)
263361170,37.1869136,-3.5926044,,3,,POINT (-3.5926044 37.1869136)
263468100,37.1891596,-3.5920466,,3,,POINT (-3.5920466 37.1891596)
263468363,37.1873607,-3.5910963,,3,,POINT (-3.5910963 37.1873607)
263468819,37.1881209,-3.5915665,,3,,POINT (-3.5915665 37.1881209)
263468820,37.1872173,-3.5913271,,3,,POINT (-3.5913271 37.1872173)
263473135,37.1899719,-3.5916271,,3,,POINT (-3.5916271 37.1899719)
263473137,37.1897751,-3.5916083,crossing,4,,POINT (-3.5916083 37.1897751)
263473468,37.1900454,-3.5923315,,3,,POINT (-3.5923315 37.1900454)
263473470,37.1900278,-3.5920746,,4,,POINT (-3.5920746 37.1900278)
263475595,37.1898857,-3.5916069,,3,,POINT (-3.5916069 37.1898857)
263475596,37.1899611,-3.590924,,4,,POINT (-3.590924 37.1899611)
264277583,37.1884449,-3.5906122,,3,,POINT (-3.5906122 37.1884449)
264277584,37.1882769,-3.5918678,,3,,POINT (-3.5918678 37.1882769)
264278114,37.1884144,-3.5908406,,3,,POINT (-3.5908406 37.1884144)
264278160,37.1880364,-3.5904101,,3,,POINT (-3.5904101 37.1880364)
264278635,37.1882515,-3.5905725,,3,,POINT (-3.5905725 37.1882515)
264279251,37.1875122,-3.5908777,,3,,POINT (-3.5908777 37.1875122)
264279252,37.1881901,-3.5910401,,3,,POINT (-3.5910401 37.1881901)
264279490,37.1882206,-3.5908077,,3,,POINT (-3.5908077 37.1882206)
264279578,37.1882561,-3.5903037,,3,,POINT (-3.5903037 37.1882561)
264282952,37.1942251,-3.5968786,,3,,POINT (-3.5968786 37.1942251)
264282953,37.1946235,-3.5967464,crossing,4,,POINT (-3.5967464 37.1946235)
264282957,37.1956097,-3.5962978,crossing,5,,POINT (-3.5962978 37.1956097)
264282960,37.1958928,-3.595794,,3,,POINT (-3.595794 37.1958928)
264284183,37.1913919,-3.5979054,,3,,POINT (-3.5979054 37.1913919)
264284188,37.1921995,-3.5972495,crossing,4,,POINT (-3.5972495 37.1921995)
264284196,37.1940175,-3.5972423,crossing,4,,POINT (-3.5972423 37.1940175)
264284349,37.1923432,-3.5953315,crossing,4,,POINT (-3.5953315 37.1923432)
264284355,37.1932222,-3.5949093,,3,,POINT (-3.5949093 37.1932222)
264284360,37.1940101,-3.5952324,crossing,4,,POINT (-3.5952324 37.1940101)
264284479,37.1941211,-3.5968642,crossing,4,,POINT (-3.5968642 37.1941211)
264284482,37.1942919,-3.5972984,,3,,POINT (-3.5972984 37.1942919)
264285002,37.1911496,-3.5979944,crossing,5,,POINT (-3.5979944 37.1911496)
264285088,37.1912858,-3.5980406,,3,,POINT (-3.5980406 37.1912858)
264285642,37.1957044,-3.597365,crossing,4,,POINT (-3.597365 37.1957044)
264285643,37.1958934,-3.5972597,,4,,POINT (-3.5972597 37.1958934)
264285655,37.1946367,-3.5990621,,3,,POINT (-3.5990621 37.1946367)
264285661,37.1933466,-3.5986945,,3,,POINT (-3.5986945 37.1933466)
264482268,37.1969802,-3.5714388,,4,,POINT (-3.5714388 37.1969802)
264482273,37.1938685,-3.5706975,,4,,POINT (-3.5706975 37.1938685)
264482358,37.1837919,-3.5783459,,4,,POINT (-3.5783459 37.1837919)
264484717,37.2034374,-3.6109184,,3,,POINT (-3.6109184 37.2034374)
264516802,37.1903503,-3.59023,crossing,4,,POINT (-3.59023 37.1903503)
264516803,37.190429,-3.5902298,,3,,POINT (-3.5902298 37.190429)
264516816,37.1887408,-3.5900465,,3,,POINT (-3.5900465 37.1887408)
264517433,37.1892108,-3.5901898,,3,,POINT (-3.5901898 37.1892108)
264517738,37.188871,-3.5899478,,4,,POINT (-3.5899478 37.188871)
264517825,37.189275,-3.5948955,,3,,POINT (-3.5948955 37.189275)
264520198,37.1690189,-3.6050971,,4,,POINT (-3.6050971 37.1690189)
264520810,37.1740093,-3.6000987,,3,,POINT (-3.6000987 37.1740093)
264520812,37.1742297,-3.6002656,,3,,POINT (-3.6002656 37.1742297)
264671787,37.1884914,-3.5882173,crossing,4,,POINT (-3.5882173 37.1884914)
264671790,37.1879749,-3.5875862,crossing,4,,POINT (-3.5875862 37.1879749)
264671791,37.1877561,-3.5872409,crossing,4,,POINT (-3.5872409 37.1877561)
264671807,37.1879225,-3.5867575,crossing,4,,POINT (-3.5867575 37.1879225)
264671814,37.1889088,-3.5876515,crossing,4,,POINT (-3.5876515 37.1889088)
264671820,37.1896058,-3.5888943,crossing,4,,POINT (-3.5888943 37.1896058)
264671822,37.1896835,-3.5889874,,3,,POINT (-3.5889874 37.1896835)
264672080,37.1857786,-3.5890965,crossing,4,,POINT (-3.5890965 37.1857786)
264672179,37.1882154,-3.5896222,,3,,POINT (-3.5896222 37.1882154)
264672185,37.1866682,-3.5900742,,3,,POINT (-3.5900742 37.1866682)
264672387,37.186587,-3.5901452,,3,,POINT (-3.5901452 37.186587)
264672537,37.1888725,-3.5898215,,3,,POINT (-3.5898215 37.1888725)
264672728,37.1891502,-3.5897797,,3,,POINT (-3.5897797 37.1891502)
264674341,37.1860363,-3.586787,,3,,POINT (-3.586787 37.1860363)
264674343,37.1858634,-3.5869172,,3,,POINT (-3.5869172 37.1858634)
264674347,37.1854359,-3.5870157,,3,,POINT (-3.5870157 37.1854359)
264674348,37.1853577,-3.5871003,,3,,POINT (-3.5871003 37.1853577)
264674350,37.1852501,-3.5871022,,3,,POINT (-3.5871022 37.1852501)
264895956,37.2012456,-3.590436,crossing,5,,POINT (-3.590436 37.2012456)
265074015,37.2053261,-3.5971676,,1,,POINT (-3.5971676 37.2053261)
265074024,37.2099147,-3.5947151,,3,,POINT (-3.5947151 37.2099147)
265079370,37.1740519,-3.6008764,,3,,POINT (-3.6008764 37.1740519)
265079373,37.1736257,-3.6005938,,3,,POINT (-3.6005938 37.1736257)
265079374,37.1732887,-3.6001243,,3,,POINT (-3.6001243 37.1732887)
265079859,37.1723592,-3.6017853,,3,,POINT (-3.6017853 37.1723592)
265081005,37.1733203,-3.6047779,,3,,POINT (-3.6047779 37.1733203)
265081006,37.1745256,-3.602569,,3,,POINT (-3.602569 37.1745256)
265744851,37.1950788,-3.6044221,,3,,POINT (-3.6044221 37.1950788)
265744852,37.1947222,-3.6063024,,3,,POINT (-3.6063024 37.1947222)
265744978,37.1946697,-3.6068521,,4,,POINT (-3.6068521 37.1946697)
265744985,37.1961982,-3.6076974,,4,,POINT (-3.6076974 37.1961982)
265744992,37.1996194,-3.6084995,,3,,POINT (-3.6084995 37.1996194)
265745017,37.1988395,-3.6116701,,3,,POINT (-3.6116701 37.1988395)
265745057,37.1994159,-3.6122503,crossing,4,,POINT (-3.6122503 37.1994159)
265746037,37.1927527,-3.6440754,,3,,POINT (-3.6440754 37.1927527)
265746041,37.1934731,-3.6449114,,3,,POINT (-3.6449114 37.1934731)
265746139,37.1916909,-3.643507,,3,,POINT (-3.643507 37.1916909)
265746142,37.1915691,-3.6420226,,3,,POINT (-3.6420226 37.1915691)
265746147,37.1910984,-3.6399659,,3,,POINT (-3.6399659 37.1910984)
265746624,37.1897546,-3.6300359,,3,,POINT (-3.6300359 37.1897546)
265746626,37.1897887,-3.6289302,,5,,POINT (-3.6289302 37.1897887)
265746636,37.1890168,-3.6226838,,3,,POINT (-3.6226838 37.1890168)
265806490,37.1570217,-3.5955527,,3,,POINT (-3.5955527 37.1570217)
265806493,37.1542709,-3.5936634,crossing,4,,POINT (-3.5936634 37.1542709)
265806494,37.1532619,-3.592723,,3,,POINT (-3.592723 37.1532619)
265806530,37.1539027,-3.5924074,,3,,POINT (-3.5924074 37.1539027)
265806531,37.1547763,-3.5931732,,3,,POINT (-3.5931732 37.1547763)
265806533,37.1559929,-3.5939902,,3,,POINT (-3.5939902 37.1559929)
265806591,37.1531762,-3.592719,,3,,POINT (-3.592719 37.1531762)
265806593,37.1529421,-3.5924907,,3,,POINT (-3.5924907 37.1529421)
265806595,37.152935,-3.5921865,,3,,POINT (-3.5921865 37.152935)
265806599,37.1532593,-3.591933,,3,,POINT (-3.591933 37.1532593)
265806600,37.1535209,-3.5921697,,3,,POINT (-3.5921697 37.1535209)
265806937,37.1575613,-3.5951098,,3,,POINT (-3.5951098 37.1575613)
265807049,37.1590979,-3.5920428,,3,,POINT (-3.5920428 37.1590979)
265807174,37.1591714,-3.5960877,,4,,POINT (-3.5960877 37.1591714)
265807175,37.1569142,-3.5964099,,4,,POINT (-3.5964099 37.1569142)
265807177,37.1541316,-3.5968446,,3,,POINT (-3.5968446 37.1541316)
265807459,37.1512786,-3.6012786,,3,,POINT (-3.6012786 37.1512786)
265807703,37.1532915,-3.5969794,,3,,POINT (-3.5969794 37.1532915)
265808290,37.160777,-3.601143,,3,,POINT (-3.601143 37.160777)
265808298,37.1594548,-3.5937266,,3,,POINT (-3.5937266 37.1594548)
265955360,37.1645088,-3.5820804,,3,,POINT (-3.5820804 37.1645088)
265955929,37.1634808,-3.5875255,crossing,5,,POINT (-3.5875255 37.1634808)
265956104,37.1648679,-3.587622,,3,,POINT (-3.587622 37.1648679)
265956105,37.164881,-3.5874667,crossing,4,,POINT (-3.5874667 37.164881)
265956122,37.1633465,-3.5843148,,3,,POINT (-3.5843148 37.1633465)
265956126,37.1633409,-3.5833566,,3,,POINT (-3.5833566 37.1633409)
266132256,37.1830438,-3.6033303,,3,,POINT (-3.6033303 37.1830438)
266132257,37.1827984,-3.6036909,,4,,POINT (-3.6036909 37.1827984)
266132258,37.1822311,-3.6045323,,3,,POINT (-3.6045323 37.1822311)
266132259,37.1814211,-3.605491,,3,,POINT (-3.605491 37.1814211)
266133180,37.1798885,-3.6029773,,3,,POINT (-3.6029773 37.1798885)
266133182,37.1795425,-3.6023241,,3,,POINT (-3.6023241 37.1795425)
266133190,37.1767319,-3.5995471,,3,,POINT (-3.5995471 37.1767319)
266182898,37.181385,-3.6011493,,3,,POINT (-3.6011493 37.181385)
266182961,37.1819159,-3.6024832,,3,,POINT (-3.6024832 37.1819159)
266182968,37.1817029,-3.6007814,,4,,POINT (-3.6007814 37.1817029)
266183230,37.1708135,-3.6003291,,3,,POINT (-3.6003291 37.1708135)
266183231,37.1690001,-3.6003769,,3,,POINT (-3.6003769 37.1690001)
266215371,37.1751022,-3.603155,,4,,POINT (-3.603155 37.1751022)
266215373,37.1744594,-3.6044413,,4,,POINT (-3.6044413 37.1744594)
266215375,37.1737334,-3.6058007,,3,,POINT (-3.6058007 37.1737334)
266215399,37.175392,-3.6016188,,4,,POINT (-3.6016188 37.175392)
266215709,37.1742695,-3.6022838,,4,,POINT (-3.6022838 37.1742695)
266215967,37.1711244,-3.6063823,,4,,POINT (-3.6063823 37.1711244)
266216494,37.17352,-3.6044597,,3,,POINT (-3.6044597 37.17352)
266216495,37.1746873,-3.6054651,,3,,POINT (-3.6054651 37.1746873)
266216538,37.1729131,-3.6031377,,3,,POINT (-3.6031377 37.1729131)
266328496,37.1728172,-3.6040214,crossing,4,,POINT (-3.6040214 37.1728172)
266328499,37.1723097,-3.6029898,,3,,POINT (-3.6029898 37.1723097)
266328500,37.1719124,-3.6026102,,3,,POINT (-3.6026102 37.1719124)
266328757,37.1727624,-3.6090096,,3,,POINT (-3.6090096 37.1727624)
266328942,37.1709533,-3.6052098,,3,,POINT (-3.6052098 37.1709533)
266329041,37.1741864,-3.6060723,,4,,POINT (-3.6060723 37.1741864)
266329042,37.1757091,-3.6070668,,3,,POINT (-3.6070668 37.1757091)
266373372,37.1739675,-3.6019672,,3,,POINT (-3.6019672 37.1739675)
266373563,37.1690185,-3.6046689,,3,,POINT (-3.6046689 37.1690185)
266373760,37.1711878,-3.6023371,,4,,POINT (-3.6023371 37.1711878)
266373763,37.169679,-3.6031178,,3,,POINT (-3.6031178 37.169679)
266373764,37.169421,-3.6032821,,4,,POINT (-3.6032821 37.169421)
266373765,37.1690171,-3.6034794,,3,,POINT (-3.6034794 37.1690171)
266374028,37.1700929,-3.6013735,,3,,POINT (-3.6013735 37.1700929)
266374595,37.1716,-3.6031795,,3,,POINT (-3.6031795 37.1716)
266948275,37.1760104,-3.6020568,,3,,POINT (-3.6020568 37.1760104)
266948524,37.1747521,-3.6046925,,3,,POINT (-3.6046925 37.1747521)
266971477,37.1677859,-3.6000021,,3,,POINT (-3.6000021 37.1677859)
266974143,37.1708879,-3.6024478,,3,,POINT (-3.6024478 37.1708879)
266974377,37.1690106,-3.602367,,4,,POINT (-3.602367 37.1690106)
267032710,37.1797381,-3.6066597,,3,,POINT (-3.6066597 37.1797381)
267032711,37.1800794,-3.6072428,,3,,POINT (-3.6072428 37.1800794)
267033681,37.1788013,-3.6084432,,3,,POINT (-3.6084432 37.1788013)
267110832,37.1757157,-3.5982795,,4,,POINT (-3.5982795 37.1757157)
267110875,37.1751516,-3.5966632,,3,,POINT (-3.5966632 37.1751516)
267110876,37.1754234,-3.596573,crossing,4,,POINT (-3.596573 37.1754234)
267110877,37.175497,-3.5965488,,3,,POINT (-3.5965488 37.175497)
267246597,37.1774083,-3.6019018,,4,,POINT (-3.6019018 37.1774083)
267246613,37.1774773,-3.6017394,,4,,POINT (-3.6017394 37.1774773)
267246615,37.1769923,-3.6017322,,3,,POINT (-3.6017322 37.1769923)
267275351,37.1797903,-3.6030596,,3,,POINT (-3.6030596 37.1797903)
267275352,37.1791552,-3.60344,,3,,POINT (-3.60344 37.1791552)
267275355,37.1781826,-3.6043145,,3,,POINT (-3.6043145 37.1781826)
267275357,37.1774287,-3.6053089,crossing,4,,POINT (-3.6053089 37.1774287)
267275415,37.1772718,-3.6031862,,3,,POINT (-3.6031862 37.1772718)
267276038,37.1776292,-3.6024048,,3,,POINT (-3.6024048 37.1776292)
267340819,37.1757858,-3.6039321,,3,,POINT (-3.6039321 37.1757858)
267341082,37.1756971,-3.6018314,,3,,POINT (-3.6018314 37.1756971)
267341150,37.1770314,-3.6027713,,4,,POINT (-3.6027713 37.1770314)
267341159,37.1772106,-3.6023625,,3,,POINT (-3.6023625 37.1772106)
267341160,37.1763366,-3.6017804,,3,,POINT (-3.6017804 37.1763366)
267341162,37.1772907,-3.6021786,,4,,POINT (-3.6021786 37.1772907)
267341163,37.1763886,-3.6015589,,3,,POINT (-3.6015589 37.1763886)
267341171,37.176038,-3.6028652,,3,,POINT (-3.6028652 37.176038)
267341174,37.1765876,-3.6037161,,4,,POINT (-3.6037161 37.1765876)
267341175,37.1759052,-3.6032809,,3,,POINT (-3.6032809 37.1759052)
267341188,37.1762286,-3.6045915,,4,,POINT (-3.6045915 37.1762286)
267490179,37.1734717,-3.6078121,,4,,POINT (-3.6078121 37.1734717)
267544412,37.1670616,-3.5995906,,3,,POINT (-3.5995906 37.1670616)
268832014,37.1722471,-3.6059985,,3,,POINT (-3.6059985 37.1722471)
276302939,37.1847668,-3.6090428,crossing,4,,POINT (-3.6090428 37.1847668)
276302940,37.184502,-3.6092405,,3,,POINT (-3.6092405 37.184502)
276302943,37.1841548,-3.6089305,,3,,POINT (-3.6089305 37.1841548)
276303190,37.1849185,-3.6112684,,3,,POINT (-3.6112684 37.1849185)
276303198,37.1847858,-3.6106645,,3,,POINT (-3.6106645 37.1847858)
276303541,37.1867336,-3.6099439,,3,,POINT (-3.6099439 37.1867336)
276303670,37.1854808,-3.6104074,,4,,POINT (-3.6104074 37.1854808)
276303902,37.1851818,-3.6089067,,3,,POINT (-3.6089067 37.1851818)
283253894,37.1629651,-3.5707748,,3,,POINT (-3.5707748 37.1629651)
283253922,37.1630717,-3.5711179,crossing,4,,POINT (-3.5711179 37.1630717)
283254010,37.1633722,-3.5727194,,3,,POINT (-3.5727194 37.1633722)
283254236,37.1618003,-3.5558372,,3,,POINT (-3.5558372 37.1618003)
283254238,37.1625857,-3.5589689,,3,,POINT (-3.5589689 37.1625857)
283254251,37.1624455,-3.568502,,3,,POINT (-3.568502 37.1624455)
283254265,37.1630189,-3.5636832,,3,,POINT (-3.5636832 37.1630189)
288613980,37.1971517,-3.6214915,,3,,POINT (-3.6214915 37.1971517)
290912896,37.1972095,-3.6105647,,3,,POINT (-3.6105647 37.1972095)
290918344,37.1981524,-3.6070381,,3,,POINT (-3.6070381 37.1981524)
290918354,37.2001831,-3.6151714,,4,,POINT (-3.6151714 37.2001831)
290918404,37.200537,-3.614304,,3,,POINT (-3.614304 37.200537)
290969132,37.1862443,-3.60839,,5,,POINT (-3.60839 37.1862443)
290969133,37.1868572,-3.6096858,crossing,4,,POINT (-3.6096858 37.1868572)
290969168,37.1780583,-3.5962289,,3,,POINT (-3.5962289 37.1780583)
290969169,37.177992,-3.5962091,,3,,POINT (-3.5962091 37.177992)
290969199,37.1738405,-3.6030679,,4,,POINT (-3.6030679 37.1738405)
290969200,37.1741406,-3.6033065,,4,,POINT (-3.6033065 37.1741406)
290969201,37.1735319,-3.6028169,,4,,POINT (-3.6028169 37.1735319)
290969202,37.1732194,-3.6034018,,4,,POINT (-3.6034018 37.1732194)
290969203,37.1735217,-3.6036558,,4,,POINT (-3.6036558 37.1735217)
290969204,37.1738231,-3.6039099,,4,,POINT (-3.6039099 37.1738231)
290969205,37.1750667,-3.604957,,3,,POINT (-3.604957 37.1750667)
290969230,37.1747858,-3.6028318,,4,,POINT (-3.6028318 37.1747858)
290969336,37.1748501,-3.5889951,,4,,POINT (-3.5889951 37.1748501)
290969343,37.1744459,-3.5895629,,4,,POINT (-3.5895629 37.1744459)
290972547,37.1896726,-3.5916025,,3,,POINT (-3.5916025 37.1896726)
290972549,37.1897384,-3.5911175,,3,,POINT (-3.5911175 37.1897384)
290972555,37.18977,-3.5908847,,3,,POINT (-3.5908847 37.18977)
290972557,37.1889501,-3.5900768,,3,,POINT (-3.5900768 37.1889501)
290972558,37.1872806,-3.5912273,,3,,POINT (-3.5912273 37.1872806)
290972594,37.1870371,-3.5915315,,3,,POINT (-3.5915315 37.1870371)
290972595,37.1883126,-3.5916009,,3,,POINT (-3.5916009 37.1883126)
290972596,37.1883464,-3.5913485,,3,,POINT (-3.5913485 37.1883464)
290972597,37.1881539,-3.5913156,,3,,POINT (-3.5913156 37.1881539)
290972598,37.188883,-3.5907023,,3,,POINT (-3.5907023 37.188883)
290972599,37.1888528,-3.5909323,,4,,POINT (-3.5909323 37.1888528)
290972600,37.1892945,-3.5910246,,4,,POINT (-3.5910246 37.1892945)
290972602,37.1892629,-3.5912647,,4,,POINT (-3.5912647 37.1892629)
290972604,37.1892271,-3.5915355,,4,,POINT (-3.5915355 37.1892271)
290972615,37.1887859,-3.5914418,,4,,POINT (-3.5914418 37.1887859)
290972622,37.1888214,-3.5911715,,4,,POINT (-3.5911715 37.1888214)
290972629,37.1887531,-3.5916917,,4,,POINT (-3.5916917 37.1887531)
290972636,37.1887182,-3.5919577,,3,,POINT (-3.5919577 37.1887182)
290972637,37.1891945,-3.5917826,,3,,POINT (-3.5917826 37.1891945)
290980404,37.1780186,-3.5937304,,4,,POINT (-3.5937304 37.1780186)
290980418,37.1777722,-3.5937018,,4,,POINT (-3.5937018 37.1777722)
290980474,37.2013768,-3.6143832,,3,,POINT (-3.6143832 37.2013768)
290980544,37.2011078,-3.6147674,crossing,4,,POINT (-3.6147674 37.2011078)
295148438,37.1781048,-3.5853232,,3,,POINT (-3.5853232 37.1781048)
295148447,37.1783125,-3.5854372,,3,,POINT (-3.5854372 37.1783125)
295148454,37.1780113,-3.5852135,,3,,POINT (-3.5852135 37.1780113)
295148455,37.1780016,-3.5852309,,3,,POINT (-3.5852309 37.1780016)
295148468,37.1776365,-3.5858325,,3,,POINT (-3.5858325 37.1776365)
295148474,37.1767053,-3.5895444,,3,,POINT (-3.5895444 37.1767053)
295148475,37.1766164,-3.5889812,,3,,POINT (-3.5889812 37.1766164)
295148477,37.1767838,-3.5889765,,3,,POINT (-3.5889765 37.1767838)
295148478,37.1768156,-3.5887394,,3,,POINT (-3.5887394 37.1768156)
295148479,37.1768562,-3.5887389,,3,,POINT (-3.5887389 37.1768562)
295148482,37.1768538,-3.5883345,,3,,POINT (-3.5883345 37.1768538)
295148493,37.1760898,-3.5864641,,3,,POINT (-3.5864641 37.1760898)
295148494,37.1773619,-3.5920307,,1,,POINT (-3.5920307 37.1773619)
295148498,37.1770393,-3.592254,,1,,POINT (-3.592254 37.1770393)
295148500,37.1769217,-3.5921676,,3,,POINT (-3.5921676 37.1769217)
297886272,37.1765111,-3.5849939,,4,,POINT (-3.5849939 37.1765111)
297886274,37.1769808,-3.5852083,,3,,POINT (-3.5852083 37.1769808)
297886276,37.1776451,-3.5856669,,3,,POINT (-3.5856669 37.1776451)
297886278,37.1743238,-3.5852115,,3,,POINT (-3.5852115 37.1743238)
297886282,37.1706001,-3.590345,,4,,POINT (-3.590345 37.1706001)
297886283,37.1697557,-3.5893021,,3,,POINT (-3.5893021 37.1697557)
297886320,37.1706739,-3.5964584,,4,,POINT (-3.5964584 37.1706739)
297886334,37.1810509,-3.6014573,,4,,POINT (-3.6014573 37.1810509)
297886335,37.180645,-3.6011496,,3,,POINT (-3.6011496 37.180645)
297886336,37.1809364,-3.6006136,,3,,POINT (-3.6006136 37.1809364)
297886338,37.1981485,-3.6418753,,3,,POINT (-3.6418753 37.1981485)
301014840,37.1742573,-3.5894259,,3,,POINT (-3.5894259 37.1742573)
301014845,37.16888,-3.587478,,3,,POINT (-3.587478 37.16888)
301014848,37.1691135,-3.5912242,,3,,POINT (-3.5912242 37.1691135)
301484686,37.1974686,-3.6156283,,3,,POINT (-3.6156283 37.1974686)
301484688,37.1968177,-3.6156304,,3,,POINT (-3.6156304 37.1968177)
301484690,37.1968798,-3.6164482,,4,,POINT (-3.6164482 37.1968798)
301484691,37.1969956,-3.617944,,3,,POINT (-3.617944 37.1969956)
303932871,37.1760566,-3.5985417,,3,,POINT (-3.5985417 37.1760566)
303932908,37.1754903,-3.5980822,crossing,4,,POINT (-3.5980822 37.1754903)
303932956,37.1755975,-3.5984313,,3,,POINT (-3.5984313 37.1755975)
303932960,37.1759356,-3.5986902,,3,,POINT (-3.5986902 37.1759356)
303933230,37.1741129,-3.6009036,,3,,POINT (-3.6009036 37.1741129)
